0;0;0;0;sea;false;ocean;0
1596;95;93;190;land;false;forest;2
1597;113;139;242;land;true;forest;2
1598;79;62;25;land;false;forest;2
1599;247;150;225;land;true;plains;2
1600;192;233;171;land;true;forest;7
1601;126;208;56;land;true;forest;5
1602;255;248;163;land;false;plains;7
1603;227;196;184;land;true;forest;2
1604;4;66;43;land;false;forest;2
1605;199;64;118;land;true;jungle;5
1606;9;45;217;land;true;plains;7
1607;221;135;79;land;true;plains;8
1608;6;137;65;land;true;plains;8
1609;82;66;53;land;false;desert;3
1610;221;163;80;land;true;forest;5
1611;157;251;104;land;false;plains;7
1612;201;168;124;land;true;plains;8
1613;248;1;83;land;true;jungle;5
1614;36;218;81;land;false;forest;7
1615;149;64;218;land;true;plains;6
1616;210;160;130;land;true;plains;7
1617;127;33;148;land;true;forest;2
1618;10;190;69;land;true;desert;3
1619;147;223;124;land;false;forest;2
1620;48;203;42;land;false;plains;7
1621;128;123;179;land;false;forest;2
1622;62;146;126;land;false;plains;7
1623;227;173;218;land;false;forest;2
1624;6;51;242;land;false;forest;2
1625;111;56;65;land;false;desert;3
1626;123;165;125;land;false;forest;2
1627;119;232;126;land;false;forest;6
1628;214;129;99;land;true;plains;8
1629;36;84;239;land;true;plains;2
1630;249;12;94;land;false;desert;3
1631;8;243;157;land;false;plains;7
1632;51;204;97;land;false;desert;4
1633;239;222;40;land;false;plains;7
1634;27;162;12;land;false;forest;2
1635;84;238;127;land;false;forest;2
1636;145;220;15;land;false;plains;7
1637;3;245;189;land;true;jungle;5
1638;149;105;101;land;true;plains;7
1639;132;39;48;land;false;plains;7
1640;157;158;224;land;false;plains;7
1641;44;154;89;land;false;desert;4
1642;210;89;100;land;false;forest;2
1643;188;226;50;land;true;forest;7
1644;202;166;60;land;true;jungle;6
1645;58;60;107;land;false;forest;2
1646;146;18;102;land;true;plains;3
1647;10;56;168;land;false;forest;2
1648;128;221;252;land;true;forest;5
1649;71;203;49;land;true;jungle;4
1650;210;144;252;land;true;plains;6
1651;25;247;250;land;true;jungle;4
1652;191;159;126;land;false;forest;2
1653;33;193;168;land;false;forest;2
1654;127;97;57;land;true;plains;2
1655;30;231;246;land;true;desert;3
1656;153;242;223;land;false;plains;7
1657;4;158;200;land;false;forest;2
1658;241;252;238;land;true;plains;7
1659;9;169;218;land;true;forest;7
1660;123;32;45;land;false;plains;7
1661;173;118;53;land;false;marsh;2
1662;200;6;50;land;false;plains;7
1663;177;16;118;land;true;jungle;6
1664;36;89;42;land;true;forest;2
1665;248;75;206;land;false;forest;2
1666;62;247;202;land;true;forest;2
1667;106;183;21;land;true;forest;2
1668;48;28;205;land;false;forest;2
1669;31;110;254;land;false;mountain;7
1670;47;48;30;land;false;forest;2
1671;187;48;213;land;true;forest;2
1672;233;23;209;land;true;plains;8
1673;75;242;90;land;true;plains;8
1674;161;34;43;land;false;forest;4
1675;214;209;8;land;false;mountain;3
1676;158;120;139;land;false;forest;2
1677;129;237;88;land;true;plains;7
1678;126;122;241;land;false;forest;2
1679;203;214;58;land;false;forest;2
1680;112;57;8;land;false;desert;6
1681;237;187;117;land;true;jungle;4
1682;215;116;215;land;true;forest;2
1683;46;59;151;land;false;plains;8
1684;187;104;241;land;true;forest;5
1685;177;133;167;land;false;forest;2
1686;175;98;110;land;true;desert;4
1687;231;22;175;land;false;forest;2
1688;36;112;100;land;false;jungle;4
1689;196;154;20;land;false;forest;2
1690;223;216;174;land;true;forest;2
1691;14;244;156;land;false;desert;3
1692;196;158;239;land;false;plains;7
1693;148;170;225;land;false;plains;8
1694;118;250;97;land;false;forest;2
1695;219;24;232;land;false;desert;3
1696;194;242;222;land;true;plains;3
1697;106;59;71;land;false;forest;2
1698;66;122;63;land;false;forest;2
1699;127;113;251;land;false;desert;3
1700;36;217;217;land;false;forest;2
1701;51;154;164;land;false;forest;4
1702;27;233;16;land;false;forest;2
1703;181;216;82;land;true;plains;7
1704;67;96;176;land;true;forest;4
1705;221;94;213;land;false;forest;7
1706;221;135;40;land;false;forest;2
1707;26;89;90;land;false;forest;2
1708;219;83;172;land;true;desert;4
1709;205;177;56;land;true;plains;2
1710;88;100;173;land;true;desert;4
1711;10;81;97;land;true;plains;7
1712;109;197;136;land;true;plains;2
1713;6;17;35;land;true;plains;2
1714;241;173;233;land;true;plains;7
1715;235;167;87;land;true;desert;4
1716;36;31;6;land;false;forest;2
1717;183;53;135;land;false;forest;2
1718;116;174;14;land;false;forest;2
1719;117;92;75;land;false;plains;7
1720;154;138;99;land;false;forest;2
1721;21;34;183;land;false;desert;3
1722;65;206;193;land;true;forest;2
1723;14;74;4;land;false;forest;2
1724;46;108;187;land;false;jungle;4
1725;189;58;83;land;false;plains;3
1726;16;142;177;land;false;forest;2
1727;182;204;242;land;false;desert;3
1728;113;46;207;land;true;forest;4
1729;211;229;110;land;true;jungle;6
1730;52;150;187;land;true;jungle;4
1731;141;207;63;land;false;forest;2
1732;33;157;143;land;false;forest;2
1733;3;151;155;land;false;plains;8
1734;222;161;158;land;false;forest;2
1735;15;27;165;land;false;forest;7
1736;111;82;181;land;false;forest;2
1737;75;30;182;land;false;plains;8
1738;84;102;12;land;false;forest;2
1739;174;131;145;land;false;forest;4
1740;31;47;5;land;false;plains;8
1741;73;88;57;land;true;plains;2
1742;104;149;105;land;true;jungle;4
1743;57;55;233;land;false;forest;2
1744;145;167;119;land;false;mountain;3
1745;69;223;67;land;false;forest;2
1746;189;63;69;land;false;mountain;2
1747;116;152;250;land;false;marsh;2
1748;237;44;129;land;true;plains;8
1749;239;189;128;land;false;forest;2
1750;221;30;218;land;true;desert;3
1751;179;64;121;land;false;forest;2
1752;20;172;228;land;false;mountain;2
1753;60;155;184;land;false;forest;2
1754;175;252;22;land;true;desert;4
1755;199;126;161;land;true;desert;3
1756;101;41;79;land;false;plains;7
1757;30;46;144;land;false;jungle;6
1758;109;106;223;land;false;plains;7
1759;30;76;221;land;false;forest;2
1760;249;111;58;land;true;plains;8
1761;52;66;110;land;true;forest;2
1762;249;160;127;land;false;plains;7
1763;10;216;53;land;false;desert;2
1764;77;206;90;land;false;forest;2
1765;65;169;39;land;true;desert;4
1766;244;132;199;land;false;desert;4
1767;216;136;158;land;true;forest;5
1768;33;58;43;land;false;forest;4
1769;16;34;194;land;false;jungle;6
1770;216;66;226;land;true;mountain;6
1771;19;131;244;land;true;forest;2
1772;125;196;142;land;false;forest;2
1773;162;248;153;land;true;plains;3
1774;180;225;201;land;false;jungle;4
1775;36;206;142;land;false;mountain;2
1776;130;184;164;land;true;plains;6
1777;19;202;250;land;false;plains;7
1778;120;136;48;land;false;forest;2
1779;177;20;22;land;true;jungle;6
1780;169;231;205;land;true;forest;6
1781;197;126;9;land;false;forest;4
1782;26;67;159;land;false;plains;7
1783;81;59;212;land;false;forest;2
1784;80;43;248;land;false;forest;2
1785;204;11;62;land;false;plains;8
1786;185;223;205;land;true;plains;7
1787;163;17;215;land;false;forest;2
1788;244;183;18;land;true;plains;8
1789;10;189;240;land;false;forest;2
1790;191;149;52;land;true;forest;2
1791;97;201;76;land;false;jungle;4
1792;133;239;63;land;true;plains;3
1793;56;171;178;land;false;forest;7
1794;138;49;123;land;false;desert;6
1795;84;85;251;land;false;plains;6
1796;73;195;76;land;true;forest;2
1797;158;238;224;land;false;forest;2
1798;51;114;101;land;true;plains;8
1799;213;26;234;land;true;desert;6
1800;245;48;63;land;false;forest;2
1801;198;53;108;land;false;desert;4
1802;62;41;194;land;false;plains;8
1803;192;121;200;land;false;forest;2
1804;236;210;211;land;false;mountain;2
1805;68;176;77;land;false;plains;7
1806;67;210;50;land;false;forest;2
1807;201;120;182;land;true;plains;7
1808;127;27;35;land;true;plains;6
1809;14;147;116;land;false;forest;2
1810;49;127;240;land;false;forest;2
1811;93;190;156;land;false;forest;7
1812;6;150;7;land;false;forest;2
1813;11;254;166;land;false;desert;2
1814;206;214;228;land;false;plains;7
1815;208;101;77;land;true;jungle;4
1816;152;127;220;land;true;desert;3
1817;122;125;54;land;false;forest;2
1818;117;210;17;land;false;plains;7
1819;33;244;38;land;false;forest;2
1820;142;135;246;land;true;jungle;6
1821;228;212;111;land;false;forest;2
1822;252;51;48;land;false;forest;4
1823;240;1;245;land;true;plains;6
1824;37;133;57;land;false;desert;3
1825;99;89;31;land;true;plains;6
1826;49;219;3;land;false;forest;2
1827;76;14;54;land;false;plains;7
1828;162;8;85;land;false;forest;2
1829;90;77;212;land;true;forest;2
1830;63;238;78;land;true;forest;7
1831;62;24;208;land;true;forest;2
1832;215;130;128;land;true;plains;6
1833;157;39;16;land;true;forest;2
1834;23;123;143;land;false;desert;3
1835;28;206;164;land;false;forest;2
1836;27;239;134;land;false;plains;7
1837;24;201;151;land;true;jungle;6
1838;172;112;209;land;true;jungle;6
1839;43;201;169;land;false;plains;8
1840;185;111;253;land;true;jungle;5
1841;187;250;242;land;true;plains;2
1842;75;197;154;land;true;plains;8
1843;237;227;118;land;true;plains;7
1844;35;70;103;land;true;jungle;5
1845;17;86;132;land;false;forest;2
1846;20;48;170;land;false;forest;2
1847;179;172;27;land;false;plains;7
1848;191;254;3;land;true;desert;6
1849;118;108;200;land;false;desert;6
1850;19;145;203;land;false;desert;3
1851;75;87;57;land;true;plains;3
1852;107;25;108;land;true;forest;2
1853;254;224;87;land;false;forest;2
1854;180;226;223;land;true;forest;2
1855;170;124;117;land;false;forest;4
1856;1;124;142;land;false;desert;6
1857;127;102;169;land;true;plains;7
1858;249;156;227;land;false;forest;2
1859;90;57;82;land;true;forest;5
1860;247;131;132;land;false;forest;2
1861;227;5;236;land;false;forest;2
1862;8;181;95;land;true;forest;7
1863;125;90;37;land;false;forest;2
1864;42;122;131;land;true;jungle;4
1865;169;162;49;land;true;plains;7
1866;62;59;154;land;false;plains;3
1867;150;246;48;land;true;forest;2
1868;152;235;236;land;false;forest;7
1869;170;85;10;land;false;forest;2
1870;179;220;223;land;true;desert;3
1871;116;248;180;land;false;jungle;6
1872;46;107;206;land;false;desert;6
1873;31;19;78;land;false;plains;6
1874;156;76;233;land;true;forest;2
1875;218;42;111;land;false;forest;2
1876;238;249;64;land;true;plains;8
1877;18;30;33;land;false;plains;7
1878;231;126;187;land;false;forest;2
1879;2;27;243;land;false;forest;2
1880;189;17;90;land;true;forest;2
1881;210;174;229;land;false;plains;2
1882;152;63;171;land;false;forest;2
1883;234;227;230;land;false;plains;7
1884;205;187;170;land;false;plains;6
1885;187;122;156;land;true;plains;6
1886;201;1;33;land;true;forest;2
1887;156;204;12;land;true;plains;2
1888;110;151;105;land;true;plains;8
1889;21;158;53;land;false;desert;3
1890;82;106;195;land;false;forest;2
1891;166;148;171;land;false;plains;7
1892;119;61;109;land;false;desert;3
1893;202;142;198;land;true;plains;7
1894;143;24;251;land;true;plains;7
1895;97;92;253;land;true;forest;2
1896;162;58;42;land;false;plains;7
1897;229;112;129;land;true;desert;4
1898;65;247;75;land;true;plains;7
1899;230;60;30;land;true;plains;8
1900;200;184;65;land;false;desert;3
1901;210;149;40;land;false;forest;7
1902;166;87;17;land;true;forest;5
1903;211;58;166;land;false;forest;2
1904;216;163;189;land;false;forest;2
1905;147;22;126;land;false;plains;6
1906;243;162;85;land;true;forest;2
1907;144;117;202;land;false;desert;3
1908;4;156;215;land;true;desert;4
1909;105;248;221;land;false;plains;2
1910;40;107;174;land;true;forest;2
1911;223;3;226;land;true;jungle;4
1912;169;13;200;land;true;plains;2
1913;104;241;89;land;false;desert;3
1914;220;220;44;land;false;forest;2
1915;240;14;206;land;false;forest;2
1916;27;153;78;land;false;desert;4
1917;71;96;13;land;false;forest;2
1918;229;47;94;land;true;plains;2
1919;181;60;252;land;true;forest;7
1920;73;251;34;land;false;desert;4
1921;7;191;240;land;false;plains;8
1922;111;74;191;land;true;jungle;4
1923;85;111;225;land;true;plains;7
1924;212;4;40;land;false;forest;7
1925;158;132;81;land;true;plains;8
1926;161;183;154;land;false;forest;2
1927;33;16;185;land;false;plains;7
1928;64;120;100;land;true;jungle;5
1929;103;160;177;land;true;jungle;4
1930;52;135;157;land;true;plains;3
1931;252;143;139;land;false;jungle;6
1932;203;126;132;land;true;plains;3
1933;230;145;249;land;true;plains;3
1934;173;194;107;land;true;jungle;6
1935;135;145;149;land;false;jungle;6
1936;118;229;228;land;false;forest;7
1937;250;24;42;land;true;forest;5
1938;87;151;145;land;false;mountain;3
1939;142;104;25;land;false;forest;7
1940;59;72;230;land;false;forest;2
1941;18;134;131;land;false;plains;7
1942;7;96;108;land;false;forest;2
1943;145;190;177;land;false;forest;2
1944;85;121;0;land;false;plains;7
1945;17;19;149;land;false;forest;2
1946;132;229;171;land;false;forest;2
1947;224;153;34;land;true;forest;7
1948;135;183;181;land;false;jungle;4
1949;86;44;117;land;true;forest;5
1950;175;215;121;land;false;plains;8
1951;224;113;123;land;true;plains;8
1952;195;15;76;land;true;desert;4
1953;82;38;133;land;true;plains;2
1954;218;48;40;land;false;forest;4
1955;35;20;163;land;false;forest;2
1956;155;205;50;land;false;plains;7
1957;3;66;78;land;false;forest;2
1958;194;150;64;land;false;desert;3
1959;231;124;23;land;false;plains;7
1960;238;210;142;land;true;desert;3
1961;219;12;203;land;false;marsh;2
1962;35;201;136;land;false;forest;2
1963;36;58;174;land;false;marsh;2
1964;222;184;8;land;false;forest;2
1965;239;112;217;land;false;mountain;2
1966;198;94;44;land;false;plains;8
1967;219;239;135;land;true;plains;7
1968;192;165;85;land;false;desert;3
1969;12;131;237;land;true;plains;7
1970;59;111;135;land;false;marsh;2
1971;101;99;94;land;true;jungle;4
1972;154;191;141;land;false;forest;2
1973;160;216;230;land;false;plains;7
1974;253;58;192;land;false;forest;2
1975;51;33;164;land;true;mountain;2
1976;74;200;69;land;false;forest;2
1977;85;254;22;land;true;forest;4
1978;74;228;142;land;true;plains;6
1979;158;68;232;land;true;forest;5
1980;105;231;151;land;false;forest;2
1981;38;72;64;land;true;plains;6
1982;219;138;4;land;false;forest;2
1983;111;156;197;land;false;forest;2
1984;30;109;117;land;true;plains;6
1985;133;65;10;land;false;forest;2
1986;134;27;247;land;true;desert;4
1987;202;192;165;land;false;jungle;4
1988;95;116;204;land;false;forest;2
1989;242;141;100;land;false;forest;2
1990;72;210;76;land;false;forest;2
1991;45;79;120;land;true;plains;8
1992;237;163;46;land;true;forest;2
1993;192;240;129;land;false;forest;2
1994;155;76;78;land;true;plains;8
1995;6;110;158;land;false;plains;8
1996;109;49;14;land;true;desert;3
1997;6;241;17;land;true;plains;2
1998;85;210;133;land;true;plains;8
1999;29;49;149;land;false;plains;8
2000;29;219;135;land;false;plains;8
2001;162;174;224;land;false;plains;8
2002;243;92;220;land;true;plains;8
2003;228;64;195;land;false;plains;8
2004;166;197;65;land;false;plains;8
2005;174;62;30;land;false;plains;8
2006;237;129;6;land;true;plains;8
2007;109;141;234;land;false;plains;8
2008;246;161;180;land;true;plains;8
2009;180;216;34;land;false;plains;8
2010;221;6;152;land;true;plains;8
2011;19;57;225;land;true;plains;8
2012;222;77;23;land;false;plains;8
2013;219;171;175;land;true;plains;8
2014;223;35;135;land;false;plains;8
2015;41;1;70;land;false;plains;8
2016;70;89;147;land;true;plains;8
2017;8;77;223;land;true;plains;8
2018;150;126;193;land;false;plains;8
2019;50;90;101;land;false;plains;8
2020;116;111;253;land;false;plains;8
2021;206;28;90;land;true;plains;8
2022;178;138;3;land;false;plains;8
2023;240;155;214;land;true;plains;8
2024;135;169;23;land;false;plains;8
2025;225;234;14;land;true;plains;8
2026;105;74;12;land;false;plains;8
2027;114;45;68;land;true;plains;8
2028;63;199;77;land;true;plains;8
2029;114;215;182;land;false;plains;8
2030;255;162;41;land;false;plains;8
2031;200;254;43;land;false;plains;8
2032;68;171;216;land;false;plains;8
2033;149;59;250;land;false;plains;8
2034;231;19;176;land;false;plains;8
2035;149;16;151;land;true;plains;8
2036;60;238;136;land;true;plains;8
2037;69;244;249;land;false;plains;8
2038;225;6;88;land;true;plains;8
2039;156;233;203;land;true;plains;8
2040;254;245;44;land;true;plains;8
2041;183;38;174;land;true;plains;8
2042;202;179;173;land;true;plains;8
2043;250;116;143;land;false;plains;8
2044;190;180;54;land;false;plains;8
2045;254;34;34;land;true;plains;8
2046;92;28;184;land;true;plains;8
2047;66;244;202;land;false;plains;8
2048;215;94;195;land;true;plains;8
2049;133;71;68;land;false;plains;8
2050;166;148;158;land;false;plains;8
2051;10;92;99;land;false;plains;8
2052;209;153;220;land;false;plains;8
2053;254;161;190;land;false;plains;8
2054;108;40;254;land;false;plains;8
2055;138;210;77;land;false;plains;8
2056;245;108;92;land;false;plains;8
2057;21;188;237;land;false;plains;8
2058;129;122;27;land;false;plains;8
2059;243;12;77;land;false;plains;8
2060;26;161;121;land;false;plains;8
2061;209;86;54;land;false;plains;8
2062;169;74;12;land;true;plains;8
2063;178;231;99;land;false;plains;8
2064;225;207;200;land;false;plains;8
2065;81;37;216;land;true;plains;8
2066;10;146;29;land;false;plains;8
2067;17;140;75;land;true;plains;8
2068;8;94;45;land;false;plains;8
2069;49;153;14;land;true;plains;8
2070;181;163;77;land;true;plains;8
2071;121;121;206;land;false;plains;8
2072;249;129;52;land;false;plains;8
2073;205;114;2;land;true;plains;8
2074;44;213;44;land;false;plains;8
2075;152;174;65;land;false;plains;8
2076;191;11;198;land;true;plains;8
2077;200;226;110;land;true;plains;8
2078;156;13;22;land;false;plains;8
2079;91;144;201;land;true;plains;8
2080;23;188;47;land;true;plains;8
2081;156;190;165;land;true;plains;8
2082;107;255;233;land;true;plains;8
2083;37;102;83;land;false;plains;8
2084;246;125;197;land;true;plains;8
2085;168;251;250;land;false;plains;8
2086;58;132;21;land;true;plains;7
2087;49;175;61;land;true;plains;7
2088;64;117;127;land;true;plains;7
2089;49;186;41;land;true;plains;2
2090;29;97;223;land;true;plains;7
2091;211;77;114;land;true;plains;2
2092;194;136;253;land;true;plains;2
2093;227;138;161;land;true;plains;7
2094;151;176;126;land;true;plains;7
2095;81;42;110;land;true;plains;2
2096;219;55;8;land;false;plains;2
2097;23;170;138;land;true;plains;7
2098;114;101;20;land;false;forest;2
2099;79;20;42;land;false;plains;2
2100;141;153;242;land;true;plains;2
2101;113;213;29;land;true;plains;7
2102;97;173;22;land;true;plains;2
2103;236;197;173;land;true;plains;2
2104;126;190;57;land;true;plains;2
2105;202;211;225;land;false;forest;2
2106;212;96;11;land;true;plains;7
2107;36;132;251;land;true;plains;2
2108;201;89;8;land;false;marsh;2
2109;238;154;241;land;true;plains;7
2110;78;98;221;land;false;marsh;2
2111;234;147;88;land;true;plains;7
2112;139;33;185;land;true;plains;7
2113;184;179;169;land;false;forest;2
2114;196;178;197;land;false;forest;2
2115;235;7;83;land;true;plains;7
2116;99;99;136;land;false;forest;2
2117;52;4;125;land;false;marsh;2
2118;59;97;195;land;false;marsh;2
2119;153;214;94;land;false;forest;2
2120;119;50;214;land;false;forest;2
2121;73;42;137;land;false;marsh;2
2122;96;123;17;land;false;forest;2
2123;42;186;189;land;true;plains;7
2124;101;95;27;land;false;forest;2
2125;127;33;128;land;false;forest;2
2126;230;154;89;land;true;forest;2
2127;39;119;174;land;false;plains;7
2128;82;160;20;land;false;forest;2
2129;106;218;67;land;false;marsh;2
2130;227;109;61;land;true;plains;7
2131;72;7;55;land;false;forest;2
2132;13;29;145;land;false;forest;2
2133;131;217;66;land;true;plains;7
2134;209;18;216;land;false;forest;2
2135;147;77;207;land;false;forest;2
2136;28;191;225;land;false;forest;2
2137;53;80;47;land;false;forest;2
2138;83;71;23;land;false;forest;2
2139;39;128;224;land;false;forest;2
2140;121;57;103;land;true;plains;7
2141;255;238;101;land;false;plains;7
2142;165;67;22;land;false;forest;2
2143;116;10;42;land;false;forest;2
2144;190;229;204;land;false;forest;2
2145;193;40;117;land;false;forest;2
2146;144;111;94;land;true;forest;2
2147;29;129;253;land;false;forest;2
2148;109;187;231;land;false;forest;2
2149;15;139;71;land;true;forest;2
2150;80;58;161;land;false;forest;2
2151;138;200;163;land;true;plains;7
2152;214;69;222;land;false;forest;2
2153;244;222;141;land;true;plains;7
2154;105;176;26;land;false;forest;2
2155;5;47;56;land;false;forest;2
2156;14;144;130;land;false;forest;2
2157;101;205;184;land;false;forest;2
2158;131;108;54;land;true;forest;2
2159;181;88;204;land;true;forest;2
2160;190;28;178;land;false;plains;7
2161;100;213;87;land;false;forest;2
2162;46;131;14;land;false;forest;2
2163;14;136;146;land;false;plains;7
2164;13;25;134;land;false;forest;2
2165;216;80;160;land;false;plains;7
2166;223;121;75;land;false;forest;2
2167;49;191;149;land;false;forest;2
2168;174;244;172;land;false;forest;2
2169;77;146;23;land;false;forest;2
2170;181;35;158;land;true;forest;2
2171;44;108;44;land;false;plains;2
2172;93;205;145;land;false;forest;2
2173;7;128;152;land;false;marsh;2
2174;188;69;130;land;false;forest;2
2175;212;136;108;land;false;forest;2
2176;54;39;134;land;false;marsh;2
2177;112;247;161;land;false;forest;2
2178;170;82;170;land;false;forest;2
2179;13;94;210;land;false;forest;2
2180;17;72;111;land;false;forest;2
2181;246;168;68;land;true;plains;7
2182;227;77;16;land;true;desert;3
2183;109;154;29;land;false;plains;2
2184;125;50;167;land;false;forest;2
2185;51;102;227;land;false;forest;2
2186;85;72;9;land;false;plains;7
2187;151;41;72;land;true;plains;7
2188;215;101;192;land;true;plains;7
2189;72;43;94;land;false;plains;2
2190;24;145;197;land;false;forest;2
2191;132;148;74;land;false;marsh;2
2192;166;74;235;land;false;forest;2
2193;78;224;60;land;false;forest;2
2194;67;234;140;land;false;marsh;2
2195;174;251;252;land;false;forest;2
2196;57;83;156;land;true;plains;7
2197;12;24;84;land;true;plains;7
2198;152;49;207;land;false;forest;2
2199;205;134;187;land;false;marsh;2
2200;50;135;25;land;false;forest;2
2201;247;169;201;land;false;forest;2
2202;196;208;255;land;true;plains;2
2203;100;101;100;land;false;plains;2
2204;17;48;150;land;false;forest;2
2205;22;54;217;land;false;forest;2
2206;6;219;240;land;false;plains;7
2207;212;0;213;land;true;plains;7
2208;81;226;80;land;false;mountain;2
2209;221;0;114;land;false;forest;2
2210;103;94;58;land;false;forest;2
2211;81;71;221;land;false;forest;2
2212;118;186;6;land;false;plains;2
2213;32;230;190;land;false;forest;2
2214;3;36;104;land;false;forest;2
2215;252;179;140;land;false;marsh;2
2216;167;194;18;land;false;forest;2
2217;161;74;202;land;false;forest;2
2218;40;220;146;land;false;forest;2
2219;129;98;95;land;false;forest;2
2220;203;43;151;land;false;forest;2
2221;94;62;114;land;false;forest;2
2222;107;208;192;land;true;desert;3
2223;188;73;222;land;false;plains;2
2224;234;181;241;land;false;forest;2
2225;82;191;4;land;false;forest;2
2226;224;37;32;land;false;forest;2
2227;39;20;109;land;false;plains;7
2228;49;214;129;land;false;mountain;2
2229;235;57;230;land;false;forest;2
2230;202;162;234;land;true;plains;2
2231;37;216;252;land;false;forest;2
2232;195;44;113;land;false;forest;2
2233;227;54;6;land;false;desert;2
2234;217;194;117;land;false;forest;2
2235;41;83;178;land;true;plains;7
2236;244;192;22;land;false;forest;2
2237;88;196;15;land;true;plains;7
2238;137;22;96;land;false;plains;7
2239;129;145;227;land;false;forest;2
2240;46;91;172;land;false;forest;2
2241;33;146;11;land;false;forest;2
2242;11;203;90;land;true;plains;2
2243;1;158;51;land;true;forest;7
2244;185;201;14;land;false;desert;2
2245;58;199;1;land;false;forest;2
2246;126;190;165;land;false;forest;2
2247;5;120;83;land;false;forest;2
2248;174;122;215;land;false;forest;2
2249;118;169;250;land;true;plains;7
2250;46;140;247;land;false;forest;2
2251;251;93;255;land;true;plains;7
2252;36;205;208;land;true;forest;7
2253;157;16;55;land;true;desert;3
2254;227;181;49;land;false;forest;2
2255;214;189;178;land;false;plains;2
2256;79;37;253;land;true;forest;7
2257;155;46;55;land;true;plains;7
2258;60;192;176;land;false;desert;2
2259;200;154;198;land;false;forest;2
2260;200;99;72;land;false;forest;2
2261;98;44;61;land;false;forest;2
2262;58;125;147;land;true;plains;2
2263;58;255;106;land;false;forest;2
2264;221;69;41;land;false;mountain;2
2265;215;96;2;land;false;forest;2
2266;63;203;81;land;true;desert;3
2267;242;148;174;land;false;forest;2
2268;56;63;76;land;false;mountain;2
2269;127;195;174;land;false;forest;2
2270;164;236;219;land;false;forest;2
2271;149;238;172;land;false;plains;7
2272;77;78;204;land;false;plains;2
2273;60;85;9;land;false;forest;2
2274;146;45;189;land;false;forest;7
2275;74;231;4;land;false;desert;2
2276;60;97;56;land;false;desert;2
2277;231;69;165;land;false;desert;2
2278;242;44;37;land;false;forest;2
2279;160;149;46;land;false;forest;2
2280;44;32;227;land;false;forest;7
2281;144;130;166;land;false;forest;2
2282;106;93;196;land;false;forest;2
2283;182;3;120;land;false;forest;2
2284;97;181;39;land;true;plains;7
2285;67;41;193;land;false;forest;2
2286;72;130;24;land;false;forest;2
2287;2;220;131;land;true;forest;7
2288;235;140;12;land;false;forest;2
2289;155;148;216;land;true;desert;3
2290;12;3;209;land;false;forest;2
2291;10;75;39;land;false;forest;2
2292;186;212;56;land;false;mountain;2
2293;207;86;54;land;false;forest;2
2294;1;186;20;land;false;forest;2
2295;26;124;12;land;false;forest;7
2296;45;180;193;land;false;forest;2
2297;165;16;102;land;false;marsh;2
2298;95;183;255;land;false;forest;2
2299;104;39;46;land;false;forest;7
2300;94;38;154;land;true;plains;7
2301;2;22;85;land;false;forest;2
2302;237;10;71;land;false;forest;7
2303;89;231;207;land;false;plains;7
2304;172;17;90;land;true;plains;7
2305;20;93;25;land;false;forest;2
2306;134;47;17;land;false;marsh;2
2307;103;61;242;land;false;forest;2
2308;137;108;167;land;false;forest;2
2309;191;51;119;land;false;forest;2
2310;228;226;112;land;false;forest;2
2311;121;42;10;land;false;forest;2
2312;43;123;166;land;false;plains;7
2313;7;86;14;land;true;plains;7
2314;26;2;50;land;false;forest;2
2315;163;129;2;land;true;plains;7
2316;226;61;142;land;true;plains;7
2317;227;46;158;land;true;desert;3
2318;23;254;169;land;false;marsh;2
2319;47;62;152;land;false;forest;2
2320;138;200;131;land;false;forest;7
2321;93;74;119;land;true;mountain;7
2322;213;151;120;land;false;desert;2
2323;16;226;251;land;false;forest;7
2324;114;148;25;land;false;mountain;7
2325;83;245;222;land;false;forest;2
2326;27;71;119;land;true;plains;7
2327;117;124;126;land;true;plains;7
2328;95;191;66;land;true;plains;7
2329;77;103;187;land;true;plains;2
2330;13;28;42;land;false;marsh;2
2331;79;232;23;land;false;forest;2
2332;158;27;135;land;false;forest;2
2333;114;100;255;land;false;forest;2
2334;103;161;221;land;false;forest;2
2335;205;168;157;land;false;forest;2
2336;111;208;34;land;false;forest;2
2337;194;191;66;land;false;forest;2
2338;236;87;144;land;true;desert;3
2339;209;194;208;land;false;desert;2
2340;109;52;121;land;false;forest;2
2341;123;236;253;land;true;plains;7
2342;176;229;64;land;true;desert;3
2343;149;191;240;land;false;forest;2
2344;122;114;29;land;false;forest;2
2345;95;52;95;land;false;forest;2
2346;25;167;39;land;false;forest;2
2347;84;122;136;land;false;forest;2
2348;56;112;201;land;false;forest;2
2349;78;106;230;land;false;forest;2
2350;214;7;93;land;false;mountain;2
2351;44;16;115;land;false;forest;2
2352;135;210;26;land;true;plains;7
2353;244;19;154;land;false;plains;7
2354;215;109;162;land;true;plains;2
2355;195;223;176;land;false;forest;2
2356;114;70;23;land;false;forest;2
2357;250;71;68;land;true;forest;7
2358;204;254;53;land;false;forest;7
2359;196;161;70;land;false;plains;7
2360;70;61;163;land;false;plains;7
2361;20;122;136;land;true;desert;3
2362;231;222;202;land;false;forest;2
2363;97;241;116;land;false;forest;2
2364;165;86;56;land;true;mountain;7
2365;104;185;194;land;true;desert;3
2366;61;20;15;land;false;forest;2
2367;229;94;246;land;false;forest;2
